Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A212UFL5_9BACT	A0A212UFL5_9BACT	340	SPASM	-	68	1.2e-14	65.6	2.6	1	1	4.3e-18	2.9e-14	64.3393936157227	2.56	1	68	267	333	267	333	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A0P0C6T0_9BACT	A0A0P0C6T0_9BACT	341	SPASM	-	68	1.2e-14	65.6	4.1	1	1	2.4e-18	1.6e-14	65.1319046020508	2.84	1	67	268	333	268	334	0.90	Radical SAM protein		0
A0A2C6CR05_9BACT	A0A2C6CR05_9BACT	343	SPASM	-	68	1.2e-14	65.6	1.4	1	1	5.8e-18	3.9e-14	63.9195518493652	1.37	1	68	266	332	266	332	0.88	Radical SAM protein		0
A0A1H9YXZ7_9BACT	A0A1H9YXZ7_9BACT	340	SPASM	-	68	1.2e-14	65.5	2.4	1	1	4.5e-18	3.1e-14	64.2619781494141	2.37	1	67	267	332	267	333	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A150XG86_9BACT	A0A150XG86_9BACT	340	SPASM	-	68	1.4e-14	65.3	4.6	1	1	4.8e-18	3.2e-14	64.1974334716797	4.65	1	67	267	332	267	333	0.88	Radical SAM protein		0
A0A3G3GII2_9BACT	A0A3G3GII2_9BACT	340	SPASM	-	68	1.5e-14	65.2	3.5	1	1	5.8e-18	4.0e-14	63.9110260009766	3.53	1	68	267	333	267	333	0.88	Radical SAM protein		0
A0A1X9NLX2_9GAMM	A0A1X9NLX2_9GAMM	313	SPASM	-	68	1.7e-14	65.1	0.8	1	1	6.1e-18	4.1e-14	63.861328125	0.78	1	68	235	301	235	301	0.89	Uncharacterized protein		0
A0A3M9N3J7_9BACT	A0A3M9N3J7_9BACT	341	SPASM	-	68	1.7e-14	65.1	3.3	1	1	2.5e-18	1.7e-14	65.0935287475586	3.28	1	67	268	333	268	334	0.89	Radical SAM protein		0
A0A0D3LHV5_9BACT	A0A0D3LHV5_9BACT	274	SPASM	-	68	1.9e-14	64.9	4.2	1	1	5.6e-18	3.8e-14	63.9582405090332	4.23	1	68	201	267	201	267	0.89	Radical SAM domain protein		0
A0A1N6URZ4_9BACT	A0A1N6URZ4_9BACT	340	SPASM	-	68	2.0e-14	64.9	3.8	1	1	6.2e-18	4.2e-14	63.8262023925781	3.83	1	68	267	333	267	333	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2D0NAQ2_9BACT	A0A2D0NAQ2_9BACT	338	SPASM	-	68	2.1e-14	64.8	3.3	1	1	3.0e-18	2.1e-14	64.821533203125	3.28	1	68	263	329	263	329	0.87	Radical SAM protein		0
W0F194_9BACT	W0F194_9BACT	340	SPASM	-	68	2.2e-14	64.7	1.5	1	1	3.3e-18	2.2e-14	64.6992797851562	1.55	1	67	266	331	266	332	0.87	Radical SAM protein		0
E4RWS5_LEAB4	E4RWS5_LEAB4	337	SPASM	-	68	2.3e-14	64.6	2.9	1	1	9.3e-18	6.3e-14	63.2601509094238	2.92	1	68	264	330	264	330	0.88	Radical SAM domain protein		0
A0A286IHH1_9BACT	A0A286IHH1_9BACT	324	SPASM	-	68	2.4e-14	64.6	4.1	1	1	8.4e-18	5.7e-14	63.4135322570801	4.08	1	68	251	317	251	317	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A126PEM7_9BACT	A0A126PEM7_9BACT	340	SPASM	-	68	2.5e-14	64.6	2.7	1	1	1.0e-17	6.9e-14	63.1463623046875	2.65	1	68	267	333	267	333	0.88	Radical SAM protein		0
A0A364RJ12_9BACT	A0A364RJ12_9BACT	340	SPASM	-	68	2.5e-14	64.6	3.1	1	1	7.4e-18	5.0e-14	63.5810775756836	3.08	1	68	267	333	267	333	0.90	Radical SAM protein		0
A0A316AGN7_9BACT	A0A316AGN7_9BACT	340	SPASM	-	68	2.5e-14	64.6	3.5	1	1	3.7e-18	2.5e-14	64.5561370849609	3.51	1	68	267	333	267	333	0.89	Radical SAM protein with 4Fe4S-binding SPASM domain		0
G8TB87_NIAKG	G8TB87_NIAKG	343	SPASM	-	68	2.5e-14	64.5	1.4	1	1	1.0e-17	6.8e-14	63.1523590087891	1.45	1	67	269	334	269	335	0.89	Radical SAM domain protein		0
A0A4Q5SY74_9BACT	A0A4Q5SY74_9BACT	343	SPASM	-	68	2.6e-14	64.5	1.5	1	1	3.8e-18	2.6e-14	64.4970855712891	1.52	1	67	268	333	268	334	0.89	Radical SAM protein		0
F2IAI5_FLUTR	F2IAI5_FLUTR	341	SPASM	-	68	2.6e-14	64.5	1.5	1	1	3.9e-18	2.6e-14	64.4870147705078	1.51	1	67	266	331	266	332	0.90	Radical SAM domain protein		0
W8F464_9BACT	W8F464_9BACT	340	SPASM	-	68	2.6e-14	64.5	2.5	1	1	9.6e-18	6.5e-14	63.2186698913574	2.52	1	68	267	333	267	333	0.88	Putative radical SAM domain protein		0
A0A2T0SML1_9BACT	A0A2T0SML1_9BACT	341	SPASM	-	68	2.8e-14	64.4	2.0	1	1	1.0e-17	7.0e-14	63.1244621276855	2.05	1	68	267	333	267	333	0.88	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A2Z6HSR1_9RHIZ	A0A2Z6HSR1_9RHIZ	298	SPASM	-	68	2.8e-14	64.4	0.3	1	1	9.4e-18	6.3e-14	63.2537040710449	0.30	1	68	228	294	228	294	0.85	S-adenosyl-L-methionine-dependent 2-deoxy-scyllo-inosamine dehydrogenase		0
A0A0P7BZI2_9BACT	A0A0P7BZI2_9BACT	336	SPASM	-	68	2.8e-14	64.4	4.3	1	1	9.6e-18	6.5e-14	63.2254905700684	4.32	1	67	265	330	265	331	0.88	Radical SAM protein		0
A0A2P8DPV5_9BACT	A0A2P8DPV5_9BACT	334	SPASM	-	68	3.3e-14	64.1	3.9	1	1	1.0e-17	6.9e-14	63.1325302124023	3.91	1	68	267	333	267	333	0.89	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A1T4JSH1_9BACT	A0A1T4JSH1_9BACT	343	SPASM	-	68	3.5e-14	64.1	2.8	1	1	1.6e-17	1.1e-13	62.5504112243652	2.78	1	67	269	334	269	335	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1M4Y1G6_9BACT	A0A1M4Y1G6_9BACT	342	SPASM	-	68	4.1e-14	63.8	1.9	1	1	1.6e-17	1.1e-13	62.5107421875	1.89	1	67	269	334	269	335	0.90	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1W1UR69_9BACT	A0A1W1UR69_9BACT	340	SPASM	-	68	4.2e-14	63.8	2.2	1	1	1.5e-17	1.0e-13	62.5631370544434	2.16	1	68	267	333	267	333	0.88	Radical SAM domain protein		0
A0A3S0J8Y7_9BACT	A0A3S0J8Y7_9BACT	344	SPASM	-	68	4.4e-14	63.8	2.0	1	1	1.4e-17	9.4e-14	62.708610534668	2.02	1	68	271	337	271	337	0.88	Radical SAM protein		0
A0A243WJX9_9BACT	A0A243WJX9_9BACT	339	SPASM	-	68	4.5e-14	63.7	2.0	1	1	6.7e-18	4.5e-14	63.7240867614746	2.01	1	68	266	332	266	332	0.88	Radical SAM protein		0
A0A170YJV4_9BACT	A0A170YJV4_9BACT	327	SPASM	-	68	4.5e-14	63.7	2.6	1	1	1.8e-17	1.2e-13	62.323127746582	2.59	1	67	260	325	260	326	0.91	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A0W8EBQ8_9BACT	A0A0W8EBQ8_9BACT	340	SPASM	-	68	5.1e-14	63.6	2.0	1	1	1.6e-17	1.1e-13	62.5084800720215	1.96	1	68	267	333	267	333	0.87	Radical SAM protein		0
A0A386HKL7_9BACT	A0A386HKL7_9BACT	342	SPASM	-	68	5.3e-14	63.5	2.8	1	1	7.9e-18	5.3e-14	63.4986763000488	2.76	1	67	268	333	268	334	0.88	Radical SAM protein		0
A0A2W1JYB8_9CYAN	A0A2W1JYB8_9CYAN	350	SPASM	-	68	5.7e-14	63.4	3.4	1	1	2.4e-17	1.6e-13	61.9297142028809	3.44	1	67	281	346	281	347	0.84	Mycofactocin radical SAM maturase MftC		0
A0A4R4DQK4_9BACT	A0A4R4DQK4_9BACT	342	SPASM	-	68	6.5e-14	63.2	1.1	1	1	9.6e-18	6.5e-14	63.2221755981445	1.12	1	67	268	333	268	334	0.90	Radical SAM protein		0
A0A327WNM1_9BACT	A0A327WNM1_9BACT	340	SPASM	-	68	6.6e-14	63.2	2.8	1	1	9.7e-18	6.6e-14	63.2014045715332	2.77	1	68	267	333	267	333	0.89	Radical SAM protein with 4Fe4S-binding SPASM domain		0
Q11Q12_CYTH3	Q11Q12_CYTH3	339	SPASM	-	68	6.9e-14	63.1	4.0	1	1	2.7e-17	1.8e-13	61.7865791320801	4.00	1	68	266	332	266	332	0.88	Possible Fe-S oxidoreductase, SAM radical superfamily		0
A0A2P7TCR0_9SPHI	A0A2P7TCR0_9SPHI	340	SPASM	-	68	7.4e-14	63.0	2.9	1	1	2.3e-17	1.6e-13	61.9891128540039	2.89	1	67	267	332	267	333	0.87	Radical SAM protein		0
A0A2M9B4G4_9BACT	A0A2M9B4G4_9BACT	339	SPASM	-	68	8.0e-14	62.9	2.7	1	1	2.7e-17	1.8e-13	61.7901268005371	2.74	1	68	266	332	266	332	0.88	Radical SAM protein with 4Fe4S-binding SPASM domain		0
M7XWR7_9BACT	M7XWR7_9BACT	318	SPASM	-	68	8.1e-14	62.9	2.1	1	1	3.4e-17	2.3e-13	61.475944519043	2.06	1	68	251	317	251	317	0.89	Putative Fe-S oxidoreductase, SAM radical superfamily		0
A0A074L1C7_9BACT	A0A074L1C7_9BACT	333	SPASM	-	68	8.2e-14	62.9	3.1	1	1	1.9e-17	1.3e-13	62.2541580200195	2.34	1	68	266	332	266	332	0.90	Radical SAM protein		0
E1WZS9_HALMS	E1WZS9_HALMS	353	SPASM	-	68	8.6e-14	62.8	4.4	1	1	3.4e-17	2.3e-13	61.4676895141602	4.41	1	68	246	313	246	313	0.88	Putative cofactor modifying protein		0
U5C1U5_9BACT	U5C1U5_9BACT	334	SPASM	-	68	8.7e-14	62.8	1.6	1	1	2.9e-17	2.0e-13	61.6612548828125	1.61	1	67	267	332	267	333	0.88	Uncharacterized protein		0
A0A3P0X4U8_9BACT	A0A3P0X4U8_9BACT	381	SPASM	-	68	8.7e-14	62.8	0.1	1	1	3.1e-17	2.1e-13	61.5795249938965	0.08	1	67	306	375	306	376	0.83	Radical SAM protein		0
A0A4R6IUX7_9BACT	A0A4R6IUX7_9BACT	343	SPASM	-	68	8.8e-14	62.8	2.9	1	1	1.3e-17	8.8e-14	62.7955322265625	2.91	1	67	269	334	269	335	0.88	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A368JEE4_9BACT	A0A368JEE4_9BACT	340	SPASM	-	68	9.0e-14	62.8	3.0	1	1	1.3e-17	9.0e-14	62.7642555236816	2.97	1	68	267	333	267	333	0.89	Radical SAM protein		0
I3Z2U3_BELBD	I3Z2U3_BELBD	384	SPASM	-	68	9.1e-14	62.8	2.5	1	1	3.5e-17	2.4e-13	61.4272384643555	2.49	1	67	317	382	317	383	0.88	Putative Fe-S oxidoreductase		0
A0A0U4C2X2_9BACT	A0A0U4C2X2_9BACT	340	SPASM	-	68	9.3e-14	62.7	2.8	1	1	3.9e-17	2.6e-13	61.269214630127	2.82	1	67	267	332	267	333	0.89	Radical SAM protein		0
A0A2T0ANB0_9THEO	A0A2T0ANB0_9THEO	331	SPASM	-	68	9.3e-14	62.7	3.1	1	1	3.3e-17	2.2e-13	61.5227966308594	3.08	1	68	258	325	258	325	0.93	Molybdenum cofactor biosynthesis protein A		0
A0A1H3W228_9BACT	A0A1H3W228_9BACT	342	SPASM	-	68	9.6e-14	62.7	2.9	1	1	1.4e-17	9.6e-14	62.6745681762695	2.88	1	67	268	333	268	334	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
C6VX03_DYAFD	C6VX03_DYAFD	340	SPASM	-	68	1.1e-13	62.5	3.6	1	1	4.2e-17	2.8e-13	61.1638832092285	3.57	1	68	267	333	267	333	0.88	Radical SAM domain protein		0
A0A1S9B5G8_9BACT	A0A1S9B5G8_9BACT	342	SPASM	-	68	1.2e-13	62.4	1.9	1	1	3.7e-17	2.5e-13	61.3582458496094	1.85	1	68	269	335	269	335	0.87	Radical SAM protein		0
A0LFD6_SYNFM	A0LFD6_SYNFM	390	SPASM	-	68	1.2e-13	62.3	0.3	1	1	7.8e-16	5.2e-12	57.1100769042969	0.27	1	68	275	385	275	385	0.83	Radical SAM domain protein		0
A0A1I5X4S2_9BACT	A0A1I5X4S2_9BACT	339	SPASM	-	68	1.3e-13	62.2	2.9	1	1	4.8e-17	3.2e-13	60.9868354797363	2.85	1	67	266	331	266	332	0.89	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2P7TQ07_9SPHI	A0A2P7TQ07_9SPHI	340	SPASM	-	68	1.4e-13	62.2	2.9	1	1	4.4e-17	3.0e-13	61.1047630310059	2.94	1	67	267	332	267	333	0.88	Radical SAM protein		0
A0A1V9GA16_9BACT	A0A1V9GA16_9BACT	343	SPASM	-	68	1.4e-13	62.2	1.4	1	1	5.7e-17	3.9e-13	60.7340431213379	1.43	1	67	269	334	269	335	0.89	Radical SAM protein		0
A0A1I5FYN0_9BACT	A0A1I5FYN0_9BACT	310	SPASM	-	68	1.4e-13	62.2	2.2	1	1	4.8e-17	3.2e-13	60.9813842773438	2.17	1	68	243	309	243	309	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1E5T6J8_9BACT	A0A1E5T6J8_9BACT	342	SPASM	-	68	1.4e-13	62.2	4.0	1	1	4.3e-17	2.9e-13	61.1222229003906	4.02	1	67	267	332	267	333	0.88	Radical SAM protein		0
I4AK27_BERLS	I4AK27_BERLS	340	SPASM	-	68	1.4e-13	62.1	4.6	1	1	2.1e-17	1.4e-13	62.1486015319824	4.59	1	68	267	333	267	333	0.87	Putative Fe-S oxidoreductase		0
A0A4R2WGA3_9BACT	A0A4R2WGA3_9BACT	343	SPASM	-	68	1.5e-13	62.1	1.4	1	1	5.7e-17	3.9e-13	60.7340431213379	1.43	1	67	269	334	269	335	0.89	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A1W2GZQ7_9BACT	A0A1W2GZQ7_9BACT	334	SPASM	-	68	1.5e-13	62.1	3.0	1	1	6.1e-17	4.1e-13	60.6429634094238	3.00	1	68	267	333	267	333	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1I1CCR6_9BACT	A0A1I1CCR6_9BACT	259	SPASM	-	68	1.7e-13	61.9	1.0	1	1	4.7e-17	3.2e-13	61.0099678039551	1.04	1	68	192	258	192	258	0.89	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2G5L4L3_9BACT	A0A2G5L4L3_9BACT	342	SPASM	-	68	1.7e-13	61.9	4.9	1	1	7.4e-17	5.0e-13	60.3710403442383	4.92	1	67	266	331	266	332	0.89	Radical SAM protein		0
A0A1I5RC51_9BACT	A0A1I5RC51_9BACT	340	SPASM	-	68	1.8e-13	61.8	3.7	1	1	2.6e-17	1.8e-13	61.8202781677246	3.73	1	68	267	333	267	333	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A173MNX1_9BACT	A0A173MNX1_9BACT	343	SPASM	-	68	1.8e-13	61.8	3.4	1	1	7.0e-17	4.7e-13	60.4624862670898	3.43	1	67	269	334	269	335	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A4P8RME8_9BACT	A0A4P8RME8_9BACT	340	SPASM	-	68	1.8e-13	61.8	3.6	1	1	6.2e-17	4.2e-13	60.6294708251953	3.60	1	68	267	333	267	333	0.87	Radical SAM protein		0
Q2WB82_MAGSA	Q2WB82_MAGSA	378	SPASM	-	68	1.8e-13	61.8	1.2	1	1	7.3e-17	4.9e-13	60.4062080383301	0.16	1	67	300	367	300	368	0.87	Predicted Fe-S oxidoreductase		0
A0A2Z4GDA7_9BACT	A0A2Z4GDA7_9BACT	336	SPASM	-	68	2.0e-13	61.7	3.5	1	1	8.6e-17	5.8e-13	60.1748962402344	3.53	1	67	265	330	265	331	0.88	Radical SAM protein		0
H6KZF6_SAPGL	H6KZF6_SAPGL	344	SPASM	-	68	2.0e-13	61.7	3.2	1	1	7.2e-17	4.9e-13	60.421703338623	3.24	1	68	269	335	269	335	0.87	Radical SAM domain protein		0
A0A2N4X8Y7_9BACT	A0A2N4X8Y7_9BACT	340	SPASM	-	68	2.0e-13	61.6	3.3	1	1	7.3e-17	5.0e-13	60.3911476135254	3.26	1	68	267	333	267	333	0.89	Radical SAM protein		0
A0A261Q416_9BACT	A0A261Q416_9BACT	340	SPASM	-	68	2.1e-13	61.6	3.1	1	1	3.1e-17	2.1e-13	61.5986480712891	3.08	1	68	267	333	267	333	0.88	Radical SAM protein		0
C7PJV3_CHIPD	C7PJV3_CHIPD	341	SPASM	-	68	2.2e-13	61.5	1.3	1	1	3.2e-17	2.2e-13	61.5386161804199	1.28	1	67	268	333	268	334	0.88	Radical SAM domain protein		0
A0A1V9EID6_9BACT	A0A1V9EID6_9BACT	343	SPASM	-	68	2.2e-13	61.5	1.0	1	1	8.5e-17	5.7e-13	60.1936302185059	1.02	1	67	269	334	269	335	0.88	Radical SAM protein		0
A3HV76_9BACT	A3HV76_9BACT	334	SPASM	-	68	2.2e-13	61.5	0.6	1	1	8.3e-17	5.6e-13	60.2230415344238	0.56	1	68	267	333	267	333	0.89	Putative radical SAM domain protein		0
A0A4R4KDE9_9BACT	A0A4R4KDE9_9BACT	339	SPASM	-	68	2.3e-13	61.4	3.0	1	1	8.1e-17	5.5e-13	60.2540473937988	3.03	1	68	266	332	266	332	0.88	Radical SAM protein		0
S2D4Q1_9BACT	S2D4Q1_9BACT	334	SPASM	-	68	2.4e-13	61.4	1.5	1	1	7.3e-17	5.0e-13	60.3943519592285	1.47	1	68	267	333	267	333	0.89	Putative Fe-S oxidoreductase, SAM radical superfamily		0
A0A372F271_9BACT	A0A372F271_9BACT	340	SPASM	-	68	2.7e-13	61.2	3.3	1	1	9.9e-17	6.7e-13	59.9768943786621	3.29	1	68	267	333	267	333	0.88	Radical SAM protein		0
A0A1I5U7G4_9BACT	A0A1I5U7G4_9BACT	351	SPASM	-	68	2.7e-13	61.2	2.3	1	1	1.2e-16	8.1e-13	59.7178421020508	2.28	1	67	277	342	277	343	0.87	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A1I7NAY9_9BACT	A0A1I7NAY9_9BACT	341	SPASM	-	68	2.8e-13	61.2	2.5	1	1	9.8e-17	6.7e-13	59.9809379577637	2.50	1	67	268	333	268	334	0.87	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2U0ZZM6_9BACT	A0A2U0ZZM6_9BACT	343	SPASM	-	68	2.9e-13	61.1	3.4	1	1	4.3e-17	2.9e-13	61.1418342590332	3.41	1	67	269	334	269	335	0.88	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A4R8DPU3_9BACT	A0A4R8DPU3_9BACT	341	SPASM	-	68	3.2e-13	61.0	3.1	1	1	4.7e-17	3.2e-13	61.0167083740234	3.06	1	67	268	333	268	334	0.88	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A257I075_9BACT	A0A257I075_9BACT	343	SPASM	-	68	3.2e-13	61.0	2.6	1	1	4.7e-17	3.2e-13	61.0138320922852	2.59	1	67	269	334	269	335	0.88	Radical SAM protein		0
A0A4V2F0Z9_9BACT	A0A4V2F0Z9_9BACT	343	SPASM	-	68	3.2e-13	61.0	1.7	1	1	1.3e-16	9.1e-13	59.5506134033203	1.74	1	67	269	334	269	335	0.88	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A1M6AZW4_9BACT	A0A1M6AZW4_9BACT	339	SPASM	-	68	3.4e-13	60.9	2.5	1	1	1.1e-16	7.7e-13	59.7824897766113	2.54	1	68	266	332	266	332	0.88	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A2U2B9G4_9BACT	A0A2U2B9G4_9BACT	342	SPASM	-	68	3.4e-13	60.9	4.9	1	1	3.1e-16	2.1e-12	58.3780326843262	4.94	1	68	269	335	269	335	0.89	Radical SAM protein		0
I0AKK2_IGNAJ	I0AKK2_IGNAJ	304	SPASM	-	68	3.6e-13	60.8	1.7	1	1	1.5e-16	1.0e-12	59.3634567260742	1.72	1	68	226	292	226	292	0.88	Putative Fe-S oxidoreductase		0
A0A498H210_9EURY	A0A498H210_9EURY	289	SPASM	-	68	3.7e-13	60.8	2.8	1	1	8.7e-17	5.9e-13	60.1600227355957	2.19	1	68	219	285	219	285	0.86	Uncharacterized protein		0
A0A2R6T6W2_9ARCH	A0A2R6T6W2_9ARCH	316	SPASM	-	68	3.8e-13	60.7	0.2	1	1	2.0e-16	1.3e-12	59.0060768127441	0.23	1	68	243	310	243	310	0.87	Uncharacterized protein		0
A0A142HHH8_9BACT	A0A142HHH8_9BACT	340	SPASM	-	68	4.2e-13	60.6	2.6	1	1	1.5e-16	1.0e-12	59.4178657531738	2.57	1	68	267	333	267	333	0.87	Radical SAM protein		0
A0A1V2RDF2_9ACTN	A0A1V2RDF2_9ACTN	414	SPASM	-	68	4.2e-13	60.6	0.8	1	1	6.1e-17	4.2e-13	60.6386604309082	0.81	1	67	290	351	290	352	0.92	Pyrroloquinoline quinone biosynthesis protein PqqE		0
E4TVS3_MARTH	E4TVS3_MARTH	340	SPASM	-	68	4.4e-13	60.6	4.9	1	1	9.1e-17	6.2e-13	60.090747833252	3.76	1	68	265	331	265	331	0.87	Radical SAM domain protein		0
A0LGE8_SYNFM	A0LGE8_SYNFM	349	SPASM	-	68	4.5e-13	60.5	1.1	1	1	1.7e-16	1.2e-12	59.1905288696289	1.08	1	67	264	344	264	345	0.82	Radical SAM domain protein		0
A0A0E9N0B5_9BACT	A0A0E9N0B5_9BACT	340	SPASM	-	68	4.7e-13	60.5	0.8	1	1	2.6e-16	1.7e-12	58.6524085998535	0.78	1	67	267	332	267	333	0.90	Uncharacterized protein		0
A0A3E1NPV0_9BACT	A0A3E1NPV0_9BACT	343	SPASM	-	68	5.5e-13	60.2	3.6	1	1	1.1e-16	7.6e-13	59.8074531555176	2.22	1	67	269	334	269	335	0.87	Radical SAM protein		0
A0A1M5GVJ6_9BACT	A0A1M5GVJ6_9BACT	341	SPASM	-	68	5.7e-13	60.2	0.8	1	1	8.4e-17	5.7e-13	60.2067794799805	0.78	1	67	268	333	268	334	0.89	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
