Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
A0A3A9AF43_9BACT	A0A3A9AF43_9BACT	326	SPASM	-	68	1.2e-07	43.2	1.3	1	1	4.7e-11	3.2e-07	41.777645111084	1.30	1	68	229	295	229	295	0.85	Radical SAM protein		0
A0A417U6E7_9FIRM	A0A417U6E7_9FIRM	327	SPASM	-	68	1.3e-07	43.1	1.2	1	1	5.4e-11	3.7e-07	41.5865173339844	1.17	1	68	229	295	229	295	0.88	Radical SAM protein		0
A0A3P1SWN7_9GAMM	A0A3P1SWN7_9GAMM	387	SPASM	-	68	1.7e-07	42.6	0.4	1	1	7.8e-11	5.3e-07	41.0786209106445	0.38	1	68	257	322	257	322	0.78	PqqA peptide cyclase		0
A0A1I2AZ99_9BACT	A0A1I2AZ99_9BACT	337	SPASM	-	68	1.7e-07	42.6	0.3	1	1	7.0e-11	4.7e-07	41.2366638183594	0.30	1	68	268	335	268	335	0.80	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A3R6LMJ1_9BACT	A0A3R6LMJ1_9BACT	358	SPASM	-	68	1.9e-07	42.5	1.2	1	1	2.7e-11	1.9e-07	42.541633605957	1.20	1	67	240	302	240	303	0.79	Radical SAM protein		0
A0A2T5R651_9DELT	A0A2T5R651_9DELT	381	SPASM	-	68	2.0e-07	42.4	0.3	1	1	7.0e-11	4.8e-07	41.2270774841309	0.32	1	67	277	344	277	345	0.75	MoaA/NifB/PqqE/SkfB family radical SAM enzyme		0
A0A3D8I0E5_9HELI	A0A3D8I0E5_9HELI	319	SPASM	-	68	2.0e-07	42.4	1.6	1	1	4.8e-11	3.2e-07	41.7616157531738	0.24	1	47	260	303	260	318	0.90	Uncharacterized protein		0
W4D119_9BACL	W4D119_9BACL	392	SPASM	-	68	2.1e-07	42.4	0.1	1	1	8.3e-11	5.6e-07	40.9931526184082	0.14	1	67	323	384	323	385	0.91	AstB/chuR/nirj-related protein		0
A0A4R1K9G2_9BACT	A0A4R1K9G2_9BACT	356	SPASM	-	68	2.6e-07	42.0	1.1	1	1	9.4e-11	6.3e-07	40.8316459655762	0.39	1	67	260	319	260	326	0.82	Radical SAM protein with 4Fe4S-binding SPASM domain		0
A0A1W1HE02_9DELT	A0A1W1HE02_9DELT	349	SPASM	-	68	3.0e-07	41.9	2.1	1	1	5.0e-11	3.4e-07	41.7109451293945	0.64	1	67	229	291	229	292	0.77	Radical SAM additional 4Fe4S-binding domain-containing protein		0
A0A3A9FCB8_9BACT	A0A3A9FCB8_9BACT	341	SPASM	-	68	3.0e-07	41.8	1.9	1	1	1.0e-10	6.9e-07	40.7181930541992	1.91	1	67	245	310	244	311	0.82	Radical SAM/SPASM domain-containing protein		0
A0A4R1R1U9_9FIRM	A0A4R1R1U9_9FIRM	326	SPASM	-	68	3.1e-07	41.8	1.5	1	1	9.9e-11	6.7e-07	40.7458534240723	1.47	1	68	229	295	229	295	0.87	MoaA/NifB/PqqE/SkfB family radical SAM enzyme		0
A0A109CDT2_9BACT	A0A109CDT2_9BACT	337	SPASM	-	68	3.2e-07	41.8	0.5	1	1	4.8e-11	3.2e-07	41.7631912231445	0.46	1	67	238	304	238	305	0.90	Radical SAM protein		0
R6ZE00_9FIRM	R6ZE00_9FIRM	328	SPASM	-	68	3.4e-07	41.7	1.8	1	1	1.3e-10	9.0e-07	40.3424072265625	1.83	1	68	229	295	229	295	0.84	Uncharacterized protein		0
A0A1Y4D215_9BACT	A0A1Y4D215_9BACT	354	SPASM	-	68	3.6e-07	41.6	0.8	1	1	5.3e-11	3.6e-07	41.6229972839355	0.83	1	67	234	296	234	297	0.81	Radical SAM protein		0
A0A0A1YEN5_9PSED	A0A0A1YEN5_9PSED	376	SPASM	-	68	3.6e-07	41.6	0.2	1	1	1.2e-10	7.8e-07	40.5329055786133	0.20	1	68	244	309	244	309	0.82	PqqA peptide cyclase		0
R5CP02_9FIRM	R5CP02_9FIRM	332	SPASM	-	68	3.7e-07	41.6	2.6	1	1	1.4e-10	9.5e-07	40.2715110778809	2.55	1	68	229	295	229	295	0.89	Radical SAM domain-containing protein		0
A0A1I5WWS8_9PSED	A0A1I5WWS8_9PSED	384	SPASM	-	68	3.7e-07	41.6	0.2	1	1	1.2e-10	8.1e-07	40.4870147705078	0.20	1	68	252	317	252	317	0.82	PqqA peptide cyclase		0
K0CDZ7_ALCDB	K0CDZ7_ALCDB	363	SPASM	-	68	4.2e-07	41.4	0.1	1	1	1.2e-10	8.3e-07	40.4576683044434	0.11	1	68	231	296	231	296	0.79	PqqA peptide cyclase		0
A0A371JGZ4_9FIRM	A0A371JGZ4_9FIRM	323	SPASM	-	68	4.3e-07	41.4	3.1	1	1	2.7e-10	1.8e-06	39.3415718078613	1.52	1	68	249	312	249	312	0.85	Radical SAM protein		0
G3IT89_METTV	G3IT89_METTV	366	SPASM	-	68	4.3e-07	41.4	1.3	1	1	1.7e-10	1.2e-06	39.9655494689941	0.45	1	67	276	343	276	344	0.73	Radical SAM domain protein		0
A0A1H9DNF0_9FIRM	A0A1H9DNF0_9FIRM	393	SPASM	-	68	4.4e-07	41.3	3.0	1	1	8.7e-11	5.9e-07	40.9348106384277	1.02	1	68	322	385	322	388	0.86	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A160NUW1_STRLU	A0A160NUW1_STRLU	391	SPASM	-	68	4.6e-07	41.3	0.1	1	1	1.7e-10	1.2e-06	39.9753074645996	0.10	1	67	321	383	321	384	0.89	Radical SAM domain-containing protein		0
A0A1H2DDR0_9ACTN	A0A1H2DDR0_9ACTN	392	SPASM	-	68	5.1e-07	41.1	0.1	1	1	1.6e-10	1.1e-06	40.0921936035156	0.12	1	67	322	384	322	385	0.90	Radical SAM additional 4Fe4S-binding SPASM domain-containing protein		0
A0A4R4LB69_9ACTN	A0A4R4LB69_9ACTN	391	SPASM	-	68	5.4e-07	41.1	0.1	1	1	1.9e-10	1.3e-06	39.8508415222168	0.11	1	67	321	383	321	384	0.89	Radical SAM protein		0
A0A418X877_9PSED	A0A418X877_9PSED	391	SPASM	-	68	5.5e-07	41.0	0.2	1	1	1.8e-10	1.2e-06	39.9542655944824	0.19	1	68	259	324	259	324	0.81	PqqA peptide cyclase		0
A0A1H3EP90_9PSED	A0A1H3EP90_9PSED	384	SPASM	-	68	6.4e-07	40.8	0.1	1	1	2.0e-10	1.4e-06	39.7480163574219	0.14	1	68	252	317	252	317	0.81	PqqA peptide cyclase		0
R9MST1_9FIRM	R9MST1_9FIRM	326	SPASM	-	68	6.5e-07	40.8	2.0	1	1	2.6e-10	1.7e-06	39.4195022583008	2.04	1	68	229	295	229	295	0.85	Uncharacterized protein		0
A0A106BIR5_THIDE	A0A106BIR5_THIDE	407	SPASM	-	68	6.6e-07	40.8	0.2	1	1	1.9e-10	1.3e-06	39.8514404296875	0.18	1	68	249	315	249	315	0.76	PqqA peptide cyclase		0
A0A1E4USX4_9PSED	A0A1E4USX4_9PSED	384	SPASM	-	68	6.8e-07	40.7	0.2	1	1	2.1e-10	1.4e-06	39.7000350952148	0.20	1	68	252	317	252	317	0.82	PqqA peptide cyclase		0
A0A1X0Y8Q2_9DELT	A0A1X0Y8Q2_9DELT	334	SPASM	-	68	7.2e-07	40.7	1.9	1	1	1.4e-10	9.3e-07	40.2982597351074	0.16	4	67	249	304	248	305	0.83	GeoRSP system radical SAM/SPASM protein		0
A0A401I3G5_9BACL	A0A401I3G5_9BACL	392	SPASM	-	68	7.4e-07	40.6	0.2	1	1	2.6e-10	1.8e-06	39.4046325683594	0.17	1	67	323	384	323	385	0.91	Radical SAM protein		0
W4V2Y6_9FIRM	W4V2Y6_9FIRM	285	SPASM	-	68	7.8e-07	40.5	0.9	1	1	3.8e-10	2.6e-06	38.871509552002	0.93	4	67	224	278	220	279	0.81	Tungsten-containing aldehyde ferredoxin oxidoreductase cofactor modifying protein		0
D6A9Z3_STRV1	D6A9Z3_STRV1	392	SPASM	-	68	8.2e-07	40.5	0.1	1	1	2.5e-10	1.7e-06	39.4469833374023	0.14	1	67	322	384	322	385	0.90	Uncharacterized protein		0
A0A1H0CTI5_9DELT	A0A1H0CTI5_9DELT	339	SPASM	-	68	8.3e-07	40.4	0.5	1	1	4.3e-10	2.9e-06	38.7122192382812	0.53	3	67	248	328	245	329	0.76	Radical SAM superfamily enzyme, MoaA/NifB/PqqE/SkfB family		0
R5H0Y9_9FIRM	R5H0Y9_9FIRM	320	SPASM	-	68	8.6e-07	40.4	3.0	1	1	3.0e-10	2.0e-06	39.2220458984375	3.05	1	68	229	295	229	295	0.87	Uncharacterized protein		0
C6WLI7_ACTMD	C6WLI7_ACTMD	391	SPASM	-	68	1.1e-06	40.1	0.1	1	1	5.3e-10	3.6e-06	38.4215965270996	0.04	1	67	321	383	321	384	0.89	Radical SAM domain protein		0
A0A1R1EAG0_9BACL	A0A1R1EAG0_9BACL	381	SPASM	-	68	1.1e-06	40.1	0.2	1	1	3.9e-10	2.6e-06	38.8518218994141	0.15	1	68	236	302	236	302	0.79	PqqA peptide cyclase		0
A1WQ36_VEREI	A1WQ36_VEREI	370	SPASM	-	68	1.1e-06	40.1	0.0	1	1	3.2e-10	2.1e-06	39.1375122070312	0.02	1	68	224	290	224	290	0.76	PqqA peptide cyclase		0
